# OGLE EWS map.dat file for OGLE-2024-BLG-0521
# EWS paper: Udalski et al. 2015, Acta Astron., 65, 1
# EWS website: https://ogle.astrouw.edu.pl/ogle4/ews/ews.html
col0   col1    col2    V       col4  I       col6 col7 col8 col9 col10 col11
 61350  994.22 1672.53 99.999  9.999 19.157   0   0 9.999 3225   3 0.131
 61351 1025.33 1671.45 20.974  1.796 19.178  83   0 0.207 3161   3 0.222
 61355  970.37 1673.96 99.999  9.999 18.576   0   0 9.999 3209   6 0.152
 61358 1047.24 1674.59 20.580  1.860 18.719  82   0 0.115 3224   3 0.078
 61362  939.53 1674.69 20.898  1.375 19.523  83   0 0.191 3219   2 0.211
 61363 1065.09 1675.71 20.457  1.597 18.860  83   0 0.105 3225   3 0.084
 61368 1022.73 1676.75 21.065  9.999 99.999  83   0 0.218    0   0 9.999
 61371  999.30 1677.75 21.047  2.141 18.906  83   0 0.208 3196  13 0.126
 61374  989.74 1681.61 21.065  2.295 18.770  85   0 0.227 3226   5 0.103
 61375  987.94 1678.26 20.238  1.551 18.688  83   0 0.103 3228   4 0.084
 61378 1069.15 1679.85 20.773  2.348 18.425  84   0 0.158 3225   2 0.062
 61385 1094.09 1681.38 20.741  1.961 18.780  85   0 0.164 3211   2 0.197
 61388 1052.96 1685.19 20.362  1.648 18.714  83   0 0.090 3220   4 0.079
 61392  980.76 1685.19 20.139  1.335 18.803  83   0 0.116 3217   2 0.114
 61393 1048.35 1681.59 20.902  1.790 19.111  79   1 0.135 3218   6 0.118
 61394  941.09 1683.58 20.599  1.673 18.927  84   0 0.198 3205   5 0.166
 61395  960.57 1685.96 20.209  1.274 18.935  83   1 0.125 3223   4 0.128
 61396 1029.59 1684.25 20.715  2.193 18.522  82   0 0.160 3214   8 0.141
 61400  964.73 1684.48 99.999  9.999 18.612   0   0 9.999 3220   4 0.150
 61405  986.85 1685.46 20.797  1.774 19.023  84   0 0.188 3225   3 0.116
 61406 1021.35 1685.77 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 61469 1096.98 1605.68 99.999  9.999 19.636   0   0 9.999 3208   5 0.203
 61486  999.59 1614.69 99.999  9.999 19.247   0   0 9.999 3211   9 0.117
 61488 1066.15 1685.84 99.999  9.999 18.966   0   0 9.999 3230   0 0.161
 61537 1074.39 1542.07 20.972  2.126 18.846  81   1 0.173 3222   5 0.087
 61539  944.37 1567.22 20.003  1.351 18.651  83   0 0.072 3220   6 0.068
 61540 1067.36 1575.36 20.442  1.736 18.706  82   0 0.161 3229   2 0.144
 61541 1007.40 1579.40 21.173  1.934 19.239  82   0 0.218 3216   7 0.138
 61542 1095.96 1592.79 99.999  9.999 19.696   0   0 9.999 3195   2 0.194
 61543 1078.45 1610.49 99.999  9.999 19.837   0   0 9.999 3208   0 0.224
 61546  945.80 1627.17 99.999  9.999 19.949   0   0 9.999 3206   4 0.214
 61551  971.61 1656.87 99.999  9.999 18.931   0   0 9.999 3223   6 0.091
 61553 1085.75 1658.34 99.999  9.999 19.672   0   0 9.999 3201   6 0.174
 62993  982.48 1524.72 99.999  9.999 19.136   0   0 9.999 3108   0 0.309
 62994 1046.73 1524.37 99.999  9.999 19.390   0   0 9.999 3219   2 0.132
 62995 1054.05 1524.64 20.657  1.374 19.283  82   0 0.109 3220   2 0.120
 63006 1029.39 1530.30 99.999  9.999 19.800   0   0 9.999 3201   5 0.194
 63007 1075.96 1528.10 21.068  1.743 19.325  83   0 0.217 3212   6 0.125
 63012 1054.94 1533.47 99.999  9.999 19.660   0   0 9.999 3202   2 0.178
 63015 1018.30 1530.93 99.999  9.999 19.394   0   0 9.999 3218   3 0.139
 63019 1079.37 1531.61 99.999  9.999 19.789   0   0 9.999 3184   3 0.212
 63023  985.47 1532.66 99.999  9.999 19.676   0   0 9.999 3143   3 0.279
 63024 1025.04 1532.51 99.999  9.999 19.584   0   0 9.999 3216   6 0.167
 63029  975.26 1535.72 99.999  9.999 19.226   0   0 9.999 3198   4 0.210
 63030 1083.02 1535.34 99.999  9.999 19.700   0   0 9.999 3189   3 0.186
 63036 1062.01 1535.57 99.999  9.999 19.724   0   0 9.999 3209   7 0.212
 63049 1043.57 1541.47 21.165  1.726 19.438  81   2 0.175 3220   2 0.143
 63050 1048.90 1540.57 99.999  9.999 19.430   0   0 9.999 3206   6 0.142
 63051 1099.31 1540.77 21.375  1.561 19.814  81   0 0.218 3206   4 0.200
 63054  952.22 1541.84 99.999  9.999 19.093   0   0 9.999 3218   5 0.107
 63055 1011.44 1540.50 99.999  9.999 19.630   0   0 9.999 3217   3 0.172
 63056 1067.13 1539.94 99.999  9.999 19.680   0   0 9.999 3217   1 0.286
 63061  961.87 1544.49 21.550  2.233 19.317  83   0 0.304 3219   5 0.126
 63071 1093.13 1546.06 99.999  9.999 19.527   0   0 9.999 3220   2 0.162
 63075 1033.69 1547.01 99.999  9.999 19.591   0   0 9.999 3206   6 0.163
 63083  936.58 1548.88 99.999  9.999 19.798   0   0 9.999 3192   3 0.190
 63087  960.19 1551.06 99.999  9.999 19.547   0   0 9.999 3218   5 0.149
 63088  972.64 1550.84 21.230  1.686 19.544  81   0 0.259 3216   2 0.156
 63089 1038.26 1552.08 20.982  1.627 19.356  80   0 0.179 3214   4 0.129
 63093 1075.48 1552.58 21.198  1.939 19.259  83   0 0.225 3210   6 0.123
 63095 1010.36 1552.02 21.250  1.634 19.616  83   0 0.215 3210   3 0.165
 63101  980.50 1553.89 99.999  9.999 18.680   0   0 9.999 3228   6 0.090
 63102  993.84 1555.02 21.419  2.119 19.300  83   0 0.270 3221   6 0.128
 63105 1060.40 1557.17 21.037  1.912 19.124  83   0 0.215 3218   5 0.121
 63109  968.90 1555.31 99.999  9.999 19.936   0   0 9.999 3197   5 0.210
 63110 1042.83 1559.72 20.958  1.746 19.211  82   1 0.154 3225   2 0.132
 63116 1000.00 1558.56 99.999  9.999 19.467   0   0 9.999 3215   4 0.152
 63120 1020.46 1558.50 99.999  9.999 20.130   0   0 9.999 3168   4 0.253
 63121 1063.42 1560.28 99.999  9.999 19.187   0   0 9.999 3224   3 0.127
 63122  975.51 1562.01 21.029  2.123 18.905  81   1 0.147 3217   7 0.089
 63123 1048.76 1560.79 20.479  1.242 19.237  82   0 0.138 3226   2 0.156
 63128  964.66 1561.81 21.379  1.851 19.528  80   0 0.229 3212   3 0.152
 63129  983.26 1561.28 99.999  9.999 19.798   0   0 9.999 3198   1 0.208
 63134  938.98 1563.66 19.449  0.633 18.816  82   1 0.042 3220   7 0.077
 63135  999.69 1563.30 99.999  9.999 19.488   0   0 9.999 3201   6 0.171
 63136 1058.52 1565.96 20.903  1.383 19.519  81   0 0.166 3218   2 0.219
 63140  993.09 1562.94 99.999  9.999 19.881   0   0 9.999 3183   3 0.260
 63141 1086.24 1563.96 99.999  9.999 19.492   0   0 9.999 3209   5 0.156
 63155 1049.63 1567.97 20.791  1.187 19.604  82   0 0.212 3192   1 0.266
 63156  936.90 1567.13 99.999  9.999 19.618   0   0 9.999 3215   6 0.175
 63157  966.51 1570.64 21.121  1.374 19.747  81   0 0.188 3221   1 0.185
 63158  997.24 1568.61 99.999  9.999 18.730   0   0 9.999 3218   9 0.148
 63159 1017.11 1567.65 21.092  1.831 19.260  80   1 0.170 3219   2 0.121
 63161 1097.17 1569.10 99.999  9.999 20.056   0   0 9.999 3140   2 0.252
 63169 1056.05 1570.61 99.999  9.999 19.642   0   0 9.999 3157   0 0.302
 63173 1077.96 1572.28 21.323  1.735 19.587  78   0 0.210 3213   4 0.182
 63174  944.48 1572.91 99.999  9.999 19.540   0   0 9.999 3212   4 0.155
 63177  953.26 1574.75 20.993  1.825 19.168  82   0 0.180 3222   3 0.109
 63178 1049.16 1577.85 99.999  9.999 18.564   0   0 9.999 3198   1 0.280
 63183  971.62 1575.77 99.999  9.999 19.998   0   0 9.999 3214   1 0.238
 63184 1002.90 1575.77 99.999  9.999 19.364   0   0 9.999 3214   7 0.190
 63193 1045.15 1580.35 99.999  9.999 19.175   0   0 9.999 3137   3 0.295
 63198  964.68 1578.06 99.999  9.999 19.972   0   0 9.999 3208   5 0.219
 63201  959.53 1582.97 21.349  1.721 19.628  82   1 0.212 3215   4 0.159
 63202  953.92 1583.20 99.999  9.999 19.477   0   0 9.999 3216   6 0.140
 63206  937.76 1580.85 99.999  9.999 20.075   0   0 9.999 3203   2 0.228
 63207  999.77 1582.24 21.272  1.920 19.352  82   0 0.181 3189   3 0.173
 63212  975.73 1582.55 20.289  1.329 18.960  81   0 0.107 3224   5 0.093
 63219  943.93 1583.80 99.999  9.999 19.851   0   0 9.999 3197   6 0.185
 63220  982.21 1583.45 99.999  9.999 19.611   0   0 9.999 3184   3 0.179
 63221 1065.60 1583.37 99.999  9.999 19.357   0   0 9.999 3157   1 0.332
 63229  969.02 1587.70 99.999  9.999 19.564   0   0 9.999 3218   7 0.154
 63237  942.37 1588.49 99.999  9.999 19.924   0   0 9.999 3207   1 0.204
 63238 1066.75 1589.99 20.460  1.237 19.224  81   1 0.125 3192   5 0.229
 63239 1076.12 1590.62 20.791  1.663 19.128  81   0 0.157 3223   2 0.140
 63245 1060.00 1589.48 99.999  9.999 18.980   0   0 9.999 3078   2 0.325
 63251  991.26 1592.70 99.999  9.999 19.586   0   0 9.999 3216   4 0.160
 63254  984.45 1594.52 20.465  1.476 18.989  81   2 0.086 3217   9 0.091
 63255  998.51 1592.98 99.999  9.999 20.072   0   0 9.999 3200   1 0.253
 63257 1022.41 1595.55 99.999  9.999 19.739   0   0 9.999 3186   4 0.187
 63258 1044.29 1593.51 99.999  9.999 19.065   0   0 9.999 3005   1 0.237
 63268  944.62 1598.53 99.999  9.999 19.825   0   0 9.999 3210   0 0.183
 63269 1065.56 1597.71 20.811  1.836 18.976  80   0 0.202 3229   5 0.167
 63271 1033.01 1600.01 21.532  1.916 19.616  79   0 0.371 3215   0 0.236
 63272 1055.84 1600.73 99.999  9.999 18.929   0   0 9.999 3217   5 0.145
 63276 1023.51 1604.16 99.999  9.999 19.829   0   0 9.999 3182   2 0.217
 63277 1089.91 1600.83 99.999  9.999 19.711   0   0 9.999 3178   2 0.200
 63283  967.84 1601.87 99.999  9.999 19.678   0   0 9.999 3213   1 0.169
 63288  988.57 1602.41 99.999  9.999 19.907   0   0 9.999 3212   3 0.208
 63291 1000.26 1602.71 99.999  9.999 19.997   0   0 9.999 3199   2 0.217
 63297 1018.18 1606.02 99.999  9.999 19.590   0   0 9.999 3198   5 0.171
 63302 1062.68 1608.76 99.999  9.999 19.448   0   0 9.999 3158   3 0.182
 63304 1042.81 1609.22 99.999  9.999 19.537   0   0 9.999 3210   3 0.158
 63306 1096.86 1610.45 99.999  9.999 19.635   0   0 9.999 3166   0 0.254
 63310 1015.85 1612.90 20.368  1.422 18.946  81   0 0.108 3218   5 0.091
 63312 1082.64 1612.98 99.999  9.999 19.692   0   0 9.999 3221   2 0.203
 63321 1012.03 1619.19 99.999  9.999 19.590   0   0 9.999 3217   2 0.168
 63322 1010.83 1614.61 20.456  0.675 19.780  83   0 0.091 3210   2 0.186
 63327 1034.73 1620.17 21.153  1.664 19.489  81   0 0.177 3217   2 0.154
 63328 1097.32 1616.62 99.999  9.999 19.918   0   0 9.999 3105   0 0.253
 63331  954.47 1617.97 99.999  9.999 19.626   0   0 9.999 3210   5 0.168
 63332 1018.16 1617.50 99.999  9.999 19.522   0   0 9.999 3210   3 0.153
 63334  941.23 1618.59 99.999  9.999 19.806   0   0 9.999 3219   2 0.190
 63337  959.56 1621.82 99.999  9.999 20.020   0   0 9.999 3180   0 0.257
 63339  978.29 1620.78 99.999  9.999 20.086   0   0 9.999 3195   1 0.244
 63340 1045.19 1622.02 99.999  9.999 19.599   0   0 9.999 3207   5 0.163
 63343 1018.26 1623.43 99.999  9.999 18.582   0   0 9.999 3231   3 0.082
 63346 1069.07 1624.29 99.999  9.999 19.293   0   0 9.999 3219   2 0.151
 63352 1062.21 1627.62 99.999  9.999 19.319   0   0 9.999 3219   3 0.124
 63356  987.37 1629.30 20.904  1.792 19.112  78   1 0.163 3215   4 0.115
 63357 1048.42 1627.03 99.999  9.999 20.009   0   0 9.999 3192   3 0.230
 63358 1093.77 1628.14 99.999  9.999 19.200   0   0 9.999 3216   4 0.134
 63367  963.92 1631.68 21.426  2.187 19.239  83   0 0.254 3222   2 0.115
 63368  967.91 1629.37 99.999  9.999 19.665   0   0 9.999 3213   4 0.174
 63372 1026.10 1630.55 99.999  9.999 19.125   0   0 9.999 3224   7 0.149
 63373 1036.72 1631.37 99.999  9.999 19.330   0   0 9.999 3214   8 0.141
 63374 1066.98 1630.65 99.999  9.999 19.615   0   0 9.999 3208   4 0.169
 63379 1073.57 1631.83 99.999  9.999 19.500   0   0 9.999 3179   3 0.181
 63388  984.48 1633.83 20.798  1.830 18.968  82   0 0.180 3212   9 0.119
 63390 1015.06 1634.64 21.376  1.225 20.151  82   0 0.241 3088   0 0.285
 63394 1001.89 1635.87 99.999  9.999 19.762   0   0 9.999 3160   3 0.245
 63401  969.50 1638.78 20.850  1.677 19.173  83   0 0.160 3223   4 0.105
 63402  979.15 1637.36 21.168  1.677 19.490  80   1 0.204 3209   6 0.147
 63403 1033.31 1637.51 99.999  9.999 19.767   0   0 9.999 3205   3 0.213
 63404 1046.99 1638.37 99.999  9.999 19.089   0   0 9.999 3227   4 0.162
 63405 1066.60 1637.99 99.999  9.999 19.508   0   0 9.999 3215   5 0.145
 63406 1085.47 1638.24 21.081  1.810 19.272  83   0 0.173 3226   2 0.124
 63408  943.45 1638.12 99.999  9.999 19.684   0   0 9.999 3213   0 0.177
 63413  938.37 1640.75 99.999  9.999 19.677   0   0 9.999 3177   3 0.199
 63414 1029.62 1640.83 99.999  9.999 19.369   0   0 9.999 3213   4 0.168
 63416  949.10 1642.61 99.999  9.999 19.794   0   0 9.999 3214   4 0.192
 63417 1069.87 1642.50 99.999  9.999 19.244   0   0 9.999 3221   4 0.113
 63424 1089.93 1646.70 99.999  9.999 19.521   0   0 9.999 3215   7 0.156
 63428  988.11 1644.92 20.915  1.641 19.274  82   0 0.170 3214   7 0.132
 63429 1086.26 1644.24 99.999  9.999 19.532   0   0 9.999 3213   5 0.153
 63432  961.19 1644.70 99.999  9.999 19.775   0   0 9.999 3214   4 0.176
 63435  944.87 1647.34 99.999  9.999 19.196   0   0 9.999 3218   5 0.125
 63436  952.66 1649.64 99.999  9.999 19.614   0   0 9.999 3207   4 0.167
 63437 1004.32 1647.03 21.069  1.683 19.386  80   0 0.158 3216   5 0.142
 63444  981.49 1648.29 21.064  1.750 19.314  79   0 0.178 3219   3 0.120
 63445 1094.12 1648.31 99.999  9.999 19.686   0   0 9.999 3210   6 0.218
 63446  989.58 1648.95 99.999  9.999 19.661   0   0 9.999 3206   3 0.174
 63447 1071.62 1648.47 99.999  9.999 19.585   0   0 9.999 3218   3 0.151
 63452  947.74 1649.67 99.999  9.999 19.222   0   0 9.999 3218   5 0.130
 63453 1030.64 1650.68 99.999  9.999 19.700   0   0 9.999 3203   5 0.192
 63456 1025.03 1651.25 99.999  9.999 19.328   0   0 9.999 3208   5 0.157
 63457 1087.13 1653.14 99.999  9.999 19.784   0   0 9.999 3175   1 0.212
 63462  992.34 1654.23 99.999  9.999 19.674   0   0 9.999 3217   0 0.178
 63469 1028.91 1658.94 99.999  9.999 19.719   0   0 9.999 3211   4 0.196
 63470 1095.96 1657.92 99.999  9.999 19.350   0   0 9.999 3183   6 0.170
 63473  943.37 1660.75 20.851  1.623 19.229  81   0 0.172 3209   7 0.154
 63480  969.98 1665.19 99.999  9.999 19.766   0   0 9.999 3194   3 0.207
 63481  974.60 1663.00 99.999  9.999 19.537   0   0 9.999 3221   2 0.156
 63482 1023.91 1662.54 99.999  9.999 19.421   0   0 9.999 3220   6 0.179
 63486 1031.02 1664.21 99.999  9.999 19.789   0   0 9.999 3205   2 0.229
 63490  942.08 1663.69 99.999  9.999 19.644   0   0 9.999 3198   3 0.190
 63496  981.61 1667.62 99.999  9.999 19.301   0   0 9.999 3215   7 0.137
 63497 1056.32 1666.26 99.999  9.999 19.831   0   0 9.999 3206   5 0.193
 63502  976.31 1668.91 20.493  1.374 19.119  81   1 0.131 3215   3 0.153
 63503 1085.49 1667.35 99.999  9.999 19.979   0   0 9.999 3180   0 0.296
 63505  965.73 1668.73 20.988  1.369 19.619  80   0 0.259 3185   3 0.196
 63509  936.10 1672.32 99.999  9.999 19.555   0   0 9.999 3223   2 0.202
 63517 1031.77 1678.00 99.999  9.999 19.212   0   0 9.999 3208   1 0.180
 63521  942.94 1674.86 99.999  9.999 19.654   0   0 9.999 3216   1 0.216
 63522 1035.21 1674.58 99.999  9.999 19.703   0   0 9.999 3212   5 0.238
 63523 1061.44 1675.38 99.999  9.999 18.686   0   0 9.999 3227   3 0.075
 63524 1070.69 1675.09 21.738  2.213 19.525  74   0 0.299 3212   4 0.147
 63527 1042.87 1675.06 99.999  9.999 18.838   0   0 9.999 3221   5 0.095
 63540 1061.69 1680.15 99.999  9.999 19.616   0   0 9.999 3212   5 0.171
 63541  981.99 1681.33 99.999  9.999 19.179   0   0 9.999 3217   4 0.138
 63542 1054.09 1681.52 99.999  9.999 19.663   0   0 9.999 3205   2 0.181
 63545  997.34 1683.12 99.999  9.999 19.332   0   0 9.999 3210   7 0.161
 63546 1097.66 1683.33 99.999  9.999 19.545   0   0 9.999 3189   3 0.214
 63564 1099.08 1652.51 19.919  1.061 18.858  85   0 0.112 3225   4 0.102
 63589  998.59 1644.33 99.999  9.999 19.578   0   0 9.999 3205   6 0.183
 63612  946.18 1555.96 20.401  1.030 19.370  81   1 0.096 3209   6 0.130
 63615  975.06 1567.84 99.999  9.999 19.614   0   0 9.999 3218   5 0.161
 63616 1068.89 1572.01 19.817  0.377 19.440  83   0 0.079 3224   0 0.214
 63622  966.96 1661.38 99.999  9.999 19.627   0   0 9.999 3218   4 0.187
 63623 1003.85 1668.80 99.999  9.999 19.174   0   0 9.999 3216   3 0.181
 63642 1063.37 1572.84 99.999  9.999 19.213   0   0 9.999 3188   1 0.258
 63650  966.88 1568.24 21.121  1.517 19.605  81   0 0.188 3220   2 0.163
 64126  991.09 1531.15 99.999  9.999 20.094   0   0 9.999 3142   1 0.283
 64127 1057.81 1531.46 99.999  9.999 19.807   0   0 9.999 3204   3 0.204
 64128  970.99 1533.73 99.999  9.999 19.635   0   0 9.999 3177   5 0.277
 64130  966.74 1538.38 99.999  9.999 19.550   0   0 9.999 3201   8 0.170
 64131 1092.88 1538.50 99.999  9.999 20.238   0   0 9.999 3098   2 0.275
 64133 1096.32 1541.59 99.999  9.999 19.983   0   0 9.999 3195   1 0.232
 64140  997.24 1546.64 99.999  9.999 19.884   0   0 9.999 3200   2 0.219
 64141 1042.75 1547.55 99.999  9.999 20.018   0   0 9.999 3197   3 0.240
 64147  996.04 1550.31 99.999  9.999 20.120   0   0 9.999 3195   3 0.262
 64150 1069.66 1554.28 99.999  9.999 20.188   0   0 9.999 3147   2 0.280
 64152 1040.08 1556.16 99.999  9.999 19.876   0   0 9.999 3211   3 0.217
 64160 1055.18 1559.36 99.999  9.999 19.953   0   0 9.999 3202   0 0.293
 64163 1033.32 1561.18 99.999  9.999 20.397   0   0 9.999 3084   0 0.336
 64164 1028.69 1564.05 99.999  9.999 20.071   0   0 9.999 3150   0 0.262
 64170 1021.92 1568.92 99.999  9.999 19.999   0   0 9.999 3201   2 0.226
 64171 1088.87 1569.33 99.999  9.999 20.450   0   0 9.999 3056   0 0.343
 64175 1081.88 1575.73 99.999  9.999 20.476   0   0 9.999 3077   2 0.358
 64181  956.32 1579.50 99.999  9.999 19.828   0   0 9.999 3217   5 0.193
 64186 1082.10 1583.20 99.999  9.999 20.326   0   0 9.999 3015   1 0.364
 64189  963.17 1585.95 99.999  9.999 20.162   0   0 9.999 3184   3 0.261
 64190 1023.48 1585.04 99.999  9.999 20.084   0   0 9.999 3187   1 0.248
 64192 1035.97 1585.45 99.999  9.999 19.942   0   0 9.999 3174   2 0.291
 64196 1070.85 1590.58 99.999  9.999 20.274   0   0 9.999 3093   0 0.437
 64198  953.31 1592.56 99.999  9.999 19.896   0   0 9.999 3205   3 0.198
 64200 1031.97 1594.44 99.999  9.999 19.918   0   0 9.999 3209   1 0.238
 64206 1003.18 1596.70 99.999  9.999 20.177   0   0 9.999 3175   0 0.254
 64208 1043.07 1597.92 99.999  9.999 20.074   0   0 9.999 3048   0 0.324
 64209 1059.21 1596.11 99.999  9.999 19.723   0   0 9.999 3074   0 0.352
 64210  983.87 1598.29 99.999  9.999 20.263   0   0 9.999 3187   2 0.280
 64211 1023.38 1599.95 99.999  9.999 19.906   0   0 9.999 3174   2 0.227
 64216 1037.66 1607.06 99.999  9.999 19.835   0   0 9.999 3204   2 0.228
 64225  941.20 1612.61 99.999  9.999 20.712   0   0 9.999 3122   1 0.379
 64226 1022.34 1613.50 99.999  9.999 20.598   0   0 9.999 3086   0 0.368
 64231  987.31 1617.18 99.999  9.999 20.309   0   0 9.999 3183   4 0.290
 64232 1033.37 1616.60 99.999  9.999 19.870   0   0 9.999 3200   4 0.209
 64233 1059.53 1617.80 99.999  9.999 20.125   0   0 9.999 3177   1 0.257
 64240 1085.81 1622.85 99.999  9.999 20.269   0   0 9.999 3191   0 0.396
 64241  981.23 1624.30 99.999  9.999 20.152   0   0 9.999 3197   1 0.248
 64242 1036.01 1626.72 99.999  9.999 20.323   0   0 9.999 3151   1 0.316
 64243 1096.84 1624.05 99.999  9.999 20.096   0   0 9.999 3172   2 0.278
 64248  976.02 1626.86 99.999  9.999 20.673   0   0 9.999 3108   0 0.368
 64251 1051.07 1631.07 99.999  9.999 19.872   0   0 9.999 3197   5 0.223
 64254 1059.08 1633.56 99.999  9.999 19.931   0   0 9.999 3209   2 0.221
 64258  952.31 1636.51 99.999  9.999 19.964   0   0 9.999 3199   3 0.221
 64264 1079.08 1641.19 99.999  9.999 20.180   0   0 9.999 3189   1 0.263
 64265 1095.48 1643.49 99.999  9.999 20.047   0   0 9.999 3182   1 0.250
 64267  967.14 1644.35 99.999  9.999 19.937   0   0 9.999 3208   3 0.209
 64269  954.58 1645.37 99.999  9.999 19.978   0   0 9.999 3205   2 0.223
 64271  984.94 1645.31 99.999  9.999 19.684   0   0 9.999 3210   3 0.185
 64274  977.55 1649.26 99.999  9.999 19.691   0   0 9.999 3212   5 0.175
 64278 1078.13 1652.85 99.999  9.999 20.083   0   0 9.999 3192   2 0.235
 64280  982.81 1654.95 99.999  9.999 20.292   0   0 9.999 3179   0 0.288
 64283 1061.87 1656.97 99.999  9.999 20.222   0   0 9.999 3198   1 0.275
 64289 1039.90 1661.11 99.999  9.999 20.186   0   0 9.999 3175   2 0.282
 64291 1081.92 1662.02 99.999  9.999 19.735   0   0 9.999 3213   3 0.188
 64293 1090.99 1665.63 99.999  9.999 19.999   0   0 9.999 3186   1 0.256
 64300 1073.92 1670.47 99.999  9.999 19.988   0   0 9.999 3144   1 0.239
 64302 1099.31 1673.32 99.999  9.999 19.855   0   0 9.999 3213   1 0.263
 64307 1027.15 1674.77 99.999  9.999 20.212   0   0 9.999 2849   0 0.423
 64309  957.41 1677.99 99.999  9.999 20.050   0   0 9.999 3158   3 0.266
 64313 1035.33 1683.47 99.999  9.999 19.988   0   0 9.999 3201   0 0.340
 64314 1039.87 1681.49 99.999  9.999 20.030   0   0 9.999 3193   1 0.307
 64323 1050.10 1553.16 99.999  9.999 19.540   0   0 9.999 3206   3 0.162
 64324  988.66 1578.61 99.999  9.999 19.508   0   0 9.999 2977   1 0.336
 64325  996.80 1639.76 99.999  9.999 18.882   0   0 9.999 3226   4 0.109
 64342 1092.76 1592.22 20.342  0.745 19.597  83   0 0.112 3166   1 0.220
 64359  997.84 1610.07 99.999  9.999 20.378   0   0 9.999 3163   1 0.308
 64362 1026.76 1720.92 15.620  2.223 13.397  85   0 0.014 3237   0 0.010
 64367 1015.37 1838.97 16.373  2.455 13.918  85   0 0.007 3234   3 0.004
 64368 1091.37 1845.22 15.614  9.999 99.999  85   0 0.007    0   0 9.999
 64370  997.57 1848.89 15.373  2.241 13.132  85   0 0.008 3235   2 0.006
 64371 1097.15 1855.37 14.419  9.999 99.999  85   0 0.006    0   0 9.999
 64378 1002.13 1960.94 15.791  2.427 13.365  85   0 0.007 3235   2 0.004
 64379 1011.70 1966.10 15.650  2.187 13.463  85   0 0.006 3236   1 0.003
 64380 1067.77 1971.40 14.918  0.884 14.034  85   0 0.004 3230   7 0.003
 64381  948.56 1974.16 14.877  0.811 14.067  85   0 0.004 3232   5 0.003
 64398  974.84 1712.90 17.201  2.191 15.010  85   0 0.008 3236   1 0.005
 64400 1034.26 1722.71 17.459  3.208 14.251  84   1 0.030 3237   0 0.012
 64401  970.93 1731.83 16.880  2.752 14.128  85   0 0.007 3233   4 0.004
 64402 1063.61 1739.97 16.751  1.825 14.926  85   0 0.007 3231   6 0.005
 64403  999.91 1752.55 16.516  2.173 14.343  85   0 0.006 3229   8 0.003
 64405 1025.80 1789.64 16.330  1.910 14.420  85   0 0.006 3230   7 0.004
